merch_state,month_date,accommodation_cost,transaction_count,unique_visitors,min_cost,max_cost,q25,q75,data_quality_flag,period_start,period_end,calculation_timestamp
VT,2025-05-01,239.82000732421875,22821,170,76.930000305175781,1669.6099853515625,174.36000061035156,400.70999145507812,EXCLUDE,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
FL,2025-06-01,214.3800048828125,2939868,12802,56.330001831054688,2836.64990234375,118.40000152587891,453.70999145507812,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
CA,2025-06-01,225.39999389648438,2723565,13628,60.0099983215332,2059.39990234375,118.19999694824219,429.1300048828125,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
TX,2025-06-01,200.33000183105469,2711983,12911,57.610000610351562,1433.6300048828125,123.30999755859375,375.51998901367188,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
NV,2025-06-01,191.97000122070312,1967424,8065,60.380001068115234,1351.8299560546875,109.37000274658203,349.05999755859375,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
TN,2025-06-01,207.69999694824219,1428216,6556,56.909999847412109,1692.739990234375,122.37000274658203,390.85000610351562,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
CO,2025-06-01,220.66000366210938,1252498,6493,56.060001373291016,1809.7099609375,130.61000061035156,435.42999267578125,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
IL,2025-06-01,224.16999816894531,1251198,5455,60.119998931884766,1735.47998046875,137.91999816894531,414.23001098632812,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
VA,2025-06-01,203.39999389648438,1205131,5092,59.340000152587891,1583.1099853515625,128.13999938964844,362.29000854492188,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
WI,2025-06-01,208.42999267578125,1142622,5495,61.409999847412109,1098.3399658203125,137.72000122070312,360.29000854492188,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
PA,2025-06-01,229.6300048828125,1074079,4794,62.479999542236328,1577.0699462890625,143.10000610351562,400.60000610351562,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
MO,2025-06-01,201.41999816894531,1068270,5311,56.459999084472656,1240.25,124.55000305175781,366.52999877929688,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
GA,2025-06-01,202.61000061035156,1034356,5270,58.150001525878906,1409.1800537109375,128.21000671386719,349.85000610351562,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
LA,2025-06-01,190.97999572753906,1007312,3953,56.400001525878906,1239.1800537109375,109.44000244140625,341.760009765625,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
OH,2025-06-01,222.42999267578125,945109,4734,61.950000762939453,1145.010009765625,148.05000305175781,391.25,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
OK,2025-06-01,168.39999389648438,875962,3929,54.080001831054688,1104.1199951171875,114.87999725341797,282.30999755859375,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
MS,2025-06-01,163.66000366210938,807286,3468,54.790000915527344,841.94000244140625,104.52999877929688,264.44000244140625,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
IN,2025-06-01,200.64999389648438,803603,3610,58.270000457763672,1088.06005859375,129.85000610351562,357.69000244140625,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
KY,2025-06-01,189.41000366210938,775051,3340,61.299999237060547,1156.6300048828125,133.3800048828125,327.3599853515625,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
AZ,2025-06-01,201.30999755859375,774502,3526,59.709999084472656,1331.8499755859375,116.63999938964844,397.45001220703125,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
KS,2025-06-01,193.22999572753906,772956,3384,67.699996948242188,925.78997802734375,134.32000732421875,319.739990234375,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
NC,2025-06-01,208.47000122070312,770529,4517,60.819999694824219,1738.6300048828125,135.96000671386719,378.760009765625,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
MN,2025-06-01,224.77999877929688,742530,3782,59.389999389648438,1258.31005859375,140.60000610351562,399.239990234375,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
WA,2025-06-01,247.33000183105469,736906,3504,56.090000152587891,1690.52001953125,144.83999633789062,464.89999389648438,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
OR,2025-06-01,344.95001220703125,707123,3175,72.5999984741211,2819.639892578125,190.82000732421875,679.82000732421875,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
MI,2025-06-01,218.30000305175781,658630,3629,60.689998626708984,1161.3499755859375,139.86000061035156,373.29000854492188,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
IA,2025-06-01,218.03999328613281,652226,3036,62.229999542236328,1241.8299560546875,139.80999755859375,376.1400146484375,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
NY,2025-06-01,253.50999450683594,647999,3799,58.0,2483.02001953125,139.71000671386719,512.59002685546875,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
NM,2025-06-01,178.52000427246094,638828,2962,54.110000610351562,902.1199951171875,110.75,264.17999267578125,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
SC,2025-06-01,227.42999267578125,570307,3267,62.180000305175781,2550.469970703125,129.66999816894531,486.91000366210938,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
AL,2025-06-01,212.58999633789062,566737,2890,63.569999694824219,1507.5999755859375,140.00999450683594,387.260009765625,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
AR,2025-06-01,175.57000732421875,545672,2719,59.590000152587891,975.58001708984375,117.86000061035156,281.04998779296875,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
MD,2025-06-01,241.97999572753906,481151,2430,59.909999847412109,1617.4200439453125,145.80000305175781,444.44000244140625,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
MT,2025-06-01,249.49000549316406,480241,2031,87.169998168945312,1335.77001953125,162.80999755859375,415.17001342773438,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
SD,2025-06-01,221.3699951171875,387020,2096,71.089996337890625,1527.1700439453125,154.6199951171875,388.42999267578125,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
WV,2025-06-01,177.91999816894531,382688,1631,69.360000610351562,908.30999755859375,126.01000213623047,284.07000732421875,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
WY,2025-06-01,217.3699951171875,378251,1778,73.639999389648438,1396.81005859375,147.66000366210938,349.3599853515625,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
UT,2025-06-01,199.58999633789062,375184,2210,57.729999542236328,1285.8800048828125,122.27999877929688,365.25,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
NJ,2025-06-01,199.03999328613281,357205,2176,58.080001831054688,1218.4100341796875,132.57000732421875,339.6099853515625,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
NE,2025-06-01,205.77999877929688,356375,1879,57.590000152587891,1654.2900390625,140.07000732421875,371.32000732421875,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
HI,2025-06-01,246.77000427246094,338375,1485,60.810001373291016,3861.0,127.86000061035156,549.08001708984375,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
AK,2025-06-01,249.41000366210938,285468,1447,52.610000610351562,2126.340087890625,141.33000183105469,445.07000732421875,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
MA,2025-06-01,272.64999389648438,277024,1578,55.209999084472656,2109.260009765625,134.85000610351562,551.739990234375,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
ID,2025-06-01,226.94999694824219,274832,1305,60.790000915527344,1535.719970703125,155.66000366210938,395.54998779296875,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
DC,2025-06-01,357.1400146484375,219218,989,62.779998779296875,2621.81005859375,187.30000305175781,910.53997802734375,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
ND,2025-06-01,194.96000671386719,180058,1070,70.8499984741211,896.71002197265625,131.77000427246094,317.25,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
CT,2025-06-01,213.47999572753906,139663,1435,65.860000610351562,1262.6099853515625,110.75,360.25,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
DE,2025-06-01,235.5,68586,454,68.5199966430664,1498.8699951171875,124.48999786376953,480.42999267578125,EXCLUDE,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
ME,2025-06-01,284.489990234375,67147,665,76.300003051757812,1701.6600341796875,178.41999816894531,484.14999389648438,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
NH,2025-06-01,231.6199951171875,65734,520,59.279998779296875,1296.3800048828125,144.47000122070312,411.73001098632812,EXCLUDE,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
VT,2025-06-01,269.54000854492188,39930,233,96.699996948242188,1599.7099609375,164.91000366210938,422.42999267578125,EXCLUDE,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
RI,2025-06-01,334.14999389648438,36101,257,56.389999389648438,2594.22998046875,177.02000427246094,699.95001220703125,EXCLUDE,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
CA,2025-07-01,226.42999267578125,3111702,15190,60.700000762939453,2194.550048828125,116.09999847412109,440.6400146484375,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
FL,2025-07-01,205.07000732421875,3029190,13473,56.310001373291016,2693.260009765625,113.88999938964844,419.16000366210938,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
TX,2025-07-01,191.33999633789062,2892374,13578,56.020000457763672,1395.4300537109375,117.87000274658203,356.45999145507812,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
NV,2025-07-01,200.24000549316406,2335062,9116,59.180000305175781,1485.81005859375,114.55999755859375,378.04998779296875,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
TN,2025-07-01,201.53999328613281,1567855,7025,56.630001068115234,1573.969970703125,117.41999816894531,369.95001220703125,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
WI,2025-07-01,223.16000366210938,1407029,6427,61.970001220703125,1470.3199462890625,146.92999267578125,396.77999877929688,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
IL,2025-07-01,227.89999389648438,1378157,5989,60.310001373291016,1839.969970703125,138.78999328613281,417.95999145507812,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
VA,2025-07-01,202.05999755859375,1346235,5570,57.680000305175781,1581.7099609375,125.20999908447266,382.57000732421875,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
MO,2025-07-01,203.25999450683594,1248509,5742,56.919998168945312,1325.800048828125,127.44000244140625,363.29000854492188,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
CO,2025-07-01,207.42999267578125,1238384,6820,55.150001525878906,1770.75,123.51999664306641,381.92999267578125,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
GA,2025-07-01,208.83999633789062,1137477,5746,60.549999237060547,1523.1500244140625,130.69000244140625,377.1099853515625,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
LA,2025-07-01,195.75,1129262,4380,56.389999389648438,1205.6300048828125,113.25,366.80999755859375,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
PA,2025-07-01,221.99000549316406,1038376,5052,59.919998168945312,1429.75,142.33000183105469,401.77999877929688,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
OH,2025-07-01,227.53999328613281,1028176,5086,62.220001220703125,1254.3900146484375,149.77999877929688,419.489990234375,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
OK,2025-07-01,165.22999572753906,921684,4107,53.810001373291016,897.44000244140625,112.05999755859375,269.3800048828125,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
NC,2025-07-01,215.02000427246094,866511,4857,56.799999237060547,1845.9300537109375,137.35000610351562,401.75,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
KY,2025-07-01,191.27000427246094,865608,3677,64.260002136230469,1294.3800048828125,133.52999877929688,332.57000732421875,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
IN,2025-07-01,218.60000610351562,864899,3988,59.689998626708984,1303.1700439453125,144.52000427246094,418.05999755859375,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
MS,2025-07-01,159.5,858641,3558,54.919998168945312,803.260009765625,100.69999694824219,258.92001342773438,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
WA,2025-07-01,243.08999633789062,837360,3880,56.840000152587891,1649.469970703125,142.57000732421875,448.64999389648438,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
OR,2025-07-01,329.76998901367188,820063,3428,76.75,2479.9599609375,187.05999755859375,634.41998291015625,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
AZ,2025-07-01,190.91000366210938,790393,3699,56.549999237060547,1353.739990234375,111.69000244140625,349.07998657226562,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
MN,2025-07-01,225.96000671386719,786493,4051,59.889999389648438,1298.3199462890625,136.78999328613281,394.42001342773438,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
KS,2025-07-01,185.53999328613281,768974,3251,66.05999755859375,865.55999755859375,128.55000305175781,294.95999145507812,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
MI,2025-07-01,217.66000366210938,763149,4283,58.290000915527344,1302.510009765625,139.03999328613281,381.60000610351562,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
NY,2025-07-01,257.79000854492188,697201,4212,62.529998779296875,2238.27001953125,144.30000305175781,481.8900146484375,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
NM,2025-07-01,176.44000244140625,679409,3190,56.220001220703125,911.8599853515625,111.95999908447266,273.85000610351562,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
AL,2025-07-01,210.24000549316406,627086,3105,59.220001220703125,1729.3499755859375,139.08000183105469,353.0,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
SC,2025-07-01,212.10000610351562,623215,3529,61.580001831054688,2123.10009765625,124.05000305175781,419.1300048828125,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
IA,2025-07-01,196.44999694824219,589115,2953,64.0999984741211,1207.8699951171875,132.66999816894531,339.33999633789062,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
AR,2025-07-01,170.60000610351562,555200,2627,57.889999389648438,1012.9400024414062,120.56999969482422,282.42999267578125,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
MD,2025-07-01,243.35000610351562,515576,2745,56.25,1797.97998046875,137.17999267578125,456.70999145507812,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
MT,2025-07-01,253.17999267578125,491001,2154,85.379997253417969,1544.8299560546875,164.53999328613281,414.04000854492188,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
SD,2025-07-01,208.6300048828125,418389,2315,69.709999084472656,1308.239990234375,144.57000732421875,351.94000244140625,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
NJ,2025-07-01,196.30000305175781,410040,2596,60.580001831054688,1224.1400146484375,139.78999328613281,351.22000122070312,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
UT,2025-07-01,190.53999328613281,408631,2366,55.630001068115234,1370.8399658203125,125.23000335693359,302.01998901367188,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
WV,2025-07-01,189.27000427246094,401361,1625,69.050003051757812,1290.0899658203125,132.91000366210938,313.1400146484375,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
HI,2025-07-01,255.11000061035156,391032,1665,59.560001373291016,3545.659912109375,132.64999389648438,552.5,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
WY,2025-07-01,217.55000305175781,388924,1940,69.459999084472656,1879.0799560546875,145.27999877929688,358.3699951171875,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
NE,2025-07-01,180.85000610351562,364092,1953,55.470001220703125,968.0,127.55000305175781,284.42001342773438,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
ID,2025-07-01,216.08000183105469,356040,1524,63.459999084472656,1350.1800537109375,152.13999938964844,369.05999755859375,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
AK,2025-07-01,283.3699951171875,335511,1712,53.189998626708984,2023.739990234375,147.0,468.75,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
MA,2025-07-01,266.92999267578125,309893,1787,57.560001373291016,2025.989990234375,142.72999572753906,513.28997802734375,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
DC,2025-07-01,353.75,218100,924,59.409999847412109,2436.97998046875,158.77999877929688,784.58001708984375,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
ND,2025-07-01,201.39999389648438,198756,1153,73.610000610351562,1193.06005859375,129.22000122070312,337.52999877929688,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
CT,2025-07-01,220.38999938964844,146132,1513,63.669998168945312,1131.31005859375,111.22000122070312,356.010009765625,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
DE,2025-07-01,236.80999755859375,81033,600,56.599998474121094,1585.760009765625,119.36000061035156,419.67999267578125,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
NH,2025-07-01,239.55999755859375,76282,617,59.919998168945312,1490.719970703125,161.99000549316406,389.6300048828125,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
ME,2025-07-01,311.17001342773438,75013,788,55.860000610351562,2042.1199951171875,183.85000610351562,587.0999755859375,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
VT,2025-07-01,286.23001098632812,35438,255,64.180000305175781,2546.93994140625,177.21000671386719,588.29998779296875,EXCLUDE,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
RI,2025-07-01,341.52999877929688,30083,230,59.029998779296875,1761.9200439453125,210.50999450683594,618.17999267578125,EXCLUDE,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
XX,2025-07-01,1107.77001953125,6,1,201.69999694824219,1145.9300537109375,201.69999694824219,1145.9300537109375,EXCLUDE,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
CA,2025-08-01,217.47000122070312,2920614,14407,60.849998474121094,1732.0699462890625,120.20999908447266,400.25,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
TX,2025-08-01,185.80000305175781,2639136,12527,56.669998168945312,1327.239990234375,115.09999847412109,336.55999755859375,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
FL,2025-08-01,206.67999267578125,2528634,11546,56.549999237060547,2802.6201171875,116.48999786376953,405.6400146484375,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
NV,2025-08-01,198.52000427246094,2160140,8949,58.830001831054688,1291.2099609375,111.09999847412109,345.94000244140625,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
IL,2025-08-01,217.21000671386719,1337550,5971,59.049999237060547,1690.9300537109375,130.99000549316406,419.01998901367188,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
TN,2025-08-01,189.41999816894531,1313437,6252,56.290000915527344,1456.1800537109375,117.19999694824219,346.08999633789062,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
WI,2025-08-01,207.94000244140625,1299899,6238,61.970001220703125,1209.0899658203125,138.25999450683594,341.82000732421875,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
CO,2025-08-01,204.86000061035156,1267114,6628,55.4900016784668,1559.0799560546875,124.83999633789062,378.1199951171875,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
VA,2025-08-01,192.08999633789062,1238246,5247,56.459999084472656,1303.0,119.69999694824219,334.760009765625,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
MO,2025-08-01,188.17999267578125,1070638,5243,55.270000457763672,1019.3499755859375,118.41999816894531,332.95001220703125,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
PA,2025-08-01,211.67999267578125,1004706,5011,58.439998626708984,1431.6800537109375,135.5,370.32998657226562,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
LA,2025-08-01,174.94999694824219,975592,3738,55.020000457763672,1065.760009765625,106.98000335693359,305.04998779296875,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
OH,2025-08-01,212.83000183105469,971331,4842,59.389999389648438,1140.6600341796875,143.3699951171875,368.89999389648438,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
GA,2025-08-01,196.5,963392,5079,59.130001068115234,1230.25,124.70999908447266,335.1300048828125,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
OK,2025-08-01,165.24000549316406,929829,4031,53.7599983215332,891.510009765625,117.66000366210938,281.989990234375,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
WA,2025-08-01,227.5,802176,3906,56.200000762939453,1711.8699951171875,137.02999877929688,413.45001220703125,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
MS,2025-08-01,155.16999816894531,796232,3180,53.189998626708984,738.9000244140625,100.01999664306641,242.16999816894531,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
IN,2025-08-01,199.5,785448,3578,58.869998931884766,1065.7900390625,132.13999938964844,355.42001342773438,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
KY,2025-08-01,183.1199951171875,782248,3330,61.729999542236328,1127.22998046875,129.24000549316406,311.95999145507812,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
OR,2025-08-01,281.42001342773438,767857,3252,72.660003662109375,1939.8599853515625,175.02000427246094,522.58001708984375,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
AZ,2025-08-01,174.46000671386719,748160,3448,55.200000762939453,1204.22998046875,108.91000366210938,307.92001342773438,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
NC,2025-08-01,206.96000671386719,746783,4388,57.569999694824219,1494.219970703125,134.30999755859375,369.239990234375,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
MN,2025-08-01,213.57000732421875,743435,3951,56.689998626708984,1077.8800048828125,134.92999267578125,363.32000732421875,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
KS,2025-08-01,173.75999450683594,702617,3154,64.3499984741211,898.53997802734375,124.12000274658203,263.69000244140625,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
