merch_state,month_date,accommodation_cost,transaction_count,unique_visitors,min_cost,max_cost,q25,q75,data_quality_flag,period_start,period_end,calculation_timestamp
MI,2025-08-01,216.83999633789062,689189,4124,55.639999389648438,1182.8199462890625,137.99000549316406,361.5,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
NY,2025-08-01,241.27000427246094,658455,4140,57.330001831054688,2183.22998046875,136.83000183105469,452.35000610351562,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
NM,2025-08-01,175.21000671386719,643009,2981,54.169998168945312,970.75,107.12000274658203,258.23001098632812,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
IA,2025-08-01,193.14999389648438,634204,3154,55.569999694824219,1037.22998046875,127.95999908447266,321.77999877929688,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
AR,2025-08-01,163.72999572753906,514132,2474,58.669998168945312,915.1099853515625,116.41999816894531,264.010009765625,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
AL,2025-08-01,193.49000549316406,509971,2577,54.889999389648438,1044.3599853515625,130.78999328613281,303.58999633789062,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
MT,2025-08-01,248.91999816894531,497662,2068,80.05999755859375,1533.68994140625,164.22000122070312,387.20001220703125,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
SC,2025-08-01,197.11000061035156,495030,2940,61.220001220703125,1764.3599853515625,113.98999786376953,364.64999389648438,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
MD,2025-08-01,238.50999450683594,432626,2349,58.4900016784668,1631.010009765625,140.10000610351562,432.85000610351562,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
SD,2025-08-01,199.97999572753906,408308,2183,72.300003051757812,1126.5799560546875,145.07000732421875,308.82000732421875,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
UT,2025-08-01,191.14999389648438,404677,2289,55.720001220703125,1375.8900146484375,126.80999755859375,315.16000366210938,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
WV,2025-08-01,186.75999450683594,398322,1596,68.739997863769531,1092.6600341796875,134.52999877929688,303.510009765625,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
WY,2025-08-01,209.21000671386719,397348,1935,74.540000915527344,1566.969970703125,142.11000061035156,336.32000732421875,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
NJ,2025-08-01,192.61000061035156,372471,2521,57.889999389648438,1235.260009765625,128.17999267578125,331.510009765625,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
NE,2025-08-01,182.35000610351562,366634,1935,55.290000915527344,943.530029296875,127.30000305175781,295.01998901367188,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
AK,2025-08-01,277.6400146484375,366029,1779,52.680000305175781,1958.1300048828125,137.1300048828125,461.10000610351562,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
HI,2025-08-01,253.6300048828125,341817,1633,61.819999694824219,3265.860107421875,142.35000610351562,511.70999145507812,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
MA,2025-08-01,277.82000732421875,330050,1855,56.4900016784668,2215.080078125,144.33999633789062,503.14999389648438,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
ID,2025-08-01,217.77000427246094,319061,1480,58.049999237060547,1683.9000244140625,154.66999816894531,358.1099853515625,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
ND,2025-08-01,188.19000244140625,185496,1111,77.589996337890625,953.739990234375,129.5,299.94000244140625,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
DC,2025-08-01,305.92001342773438,157574,791,59.889999389648438,1819.8199462890625,150.21000671386719,626.010009765625,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
CT,2025-08-01,200.27000427246094,153166,1502,69.260002136230469,1131.739990234375,110.94000244140625,325.60000610351562,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
NH,2025-08-01,273.42999267578125,93267,713,66.930000305175781,1544.3199462890625,158.97999572753906,453.92001342773438,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
ME,2025-08-01,308.57998657226562,74835,803,61.919998168945312,1887.6300048828125,193.72999572753906,539.08001708984375,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
DE,2025-08-01,203.6300048828125,71648,522,62.099998474121094,1249.06005859375,116.73999786376953,331.5,EXCLUDE,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
VT,2025-08-01,350.32998657226562,42426,258,72.610000610351562,1752.6800537109375,205.8699951171875,764.94000244140625,EXCLUDE,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
RI,2025-08-01,270.23001098632812,29165,243,69.25,1990.9000244140625,174.57000732421875,541.760009765625,EXCLUDE,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
CA,2025-09-01,228.41999816894531,2754692,12959,60.639999389648438,2141.39990234375,122.76000213623047,458.75,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
FL,2025-09-01,206.69000244140625,2418407,10652,57.25,2954.820068359375,114.61000061035156,442.83999633789062,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
TX,2025-09-01,189.85000610351562,2355886,11402,57.369998931884766,1379.800048828125,117.37000274658203,369.95001220703125,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
NV,2025-09-01,204.3699951171875,2150673,8910,60.080001831054688,1633.1099853515625,114.02999877929688,374.52999877929688,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
IL,2025-09-01,233.0,1342891,5647,59.959999084472656,1895.5699462890625,138.53999328613281,445.73001098632812,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
TN,2025-09-01,202.19000244140625,1201674,5866,57.150001525878906,1621.3699951171875,121.77999877929688,375.72000122070312,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
VA,2025-09-01,199.89999389648438,1079377,4566,57.459999084472656,1511.8800048828125,123.48999786376953,346.5,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
CO,2025-09-01,209.03999328613281,1041591,5775,55.810001373291016,1654.9300537109375,126.16999816894531,402.5,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
LA,2025-09-01,179.05000305175781,1014709,4004,54.979999542236328,1082.8199462890625,107.11000061035156,324.010009765625,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
MO,2025-09-01,205.69999694824219,994064,4728,60.159999847412109,1156.4100341796875,130.19000244140625,378.25,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
PA,2025-09-01,222.14999389648438,968552,4527,59.790000915527344,1301.27001953125,142.52000427246094,388.33999633789062,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
WI,2025-09-01,201.63999938964844,961797,4838,59.889999389648438,1106.75,132.19999694824219,330.08999633789062,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
GA,2025-09-01,195.8800048828125,902725,4629,59.159999847412109,1385.699951171875,121.36000061035156,357.80999755859375,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
OH,2025-09-01,218.08999633789062,873632,4285,58.520000457763672,1319.1099853515625,144.83000183105469,394.29000854492188,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
WA,2025-09-01,219.47000122070312,862682,3737,57.659999847412109,1530.6300048828125,129.21000671386719,409.489990234375,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
OK,2025-09-01,168.77000427246094,832817,3543,55.029998779296875,914.57000732421875,115.76000213623047,290.27999877929688,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
IN,2025-09-01,215.94999694824219,831078,3545,59.310001373291016,1241.5999755859375,143.66000366210938,413.55999755859375,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
KY,2025-09-01,197.50999450683594,807755,3334,66.779998779296875,1500.3499755859375,137.58000183105469,353.42001342773438,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
NC,2025-09-01,210.52999877929688,747718,4102,56.849998474121094,1465.489990234375,134.05999755859375,383.60000610351562,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
MS,2025-09-01,154.47999572753906,723816,2974,52.909999847412109,884.55999755859375,98.879997253417969,242.78999328613281,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
MN,2025-09-01,228.49000549316406,722565,3607,60.349998474121094,1256.260009765625,143.64999389648438,399.1400146484375,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
AZ,2025-09-01,199.14999389648438,719922,3493,57.569999694824219,1433.52001953125,114.37999725341797,372.35000610351562,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
OR,2025-09-01,263.57000732421875,719322,3159,64.989997863769531,2020.0400390625,158.80000305175781,487.52999877929688,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
KS,2025-09-01,183.53999328613281,716529,3112,65.0,907.04998779296875,129.25999450683594,299.29998779296875,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
MI,2025-09-01,206.6300048828125,654873,3625,56.25,1049.260009765625,137.11000061035156,346.04000854492188,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
IA,2025-09-01,202.27000427246094,609770,2884,63.180000305175781,969.92999267578125,133.8800048828125,349.07000732421875,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
NY,2025-09-01,255.17999267578125,605495,3659,60.020000457763672,2415.550048828125,140.69999694824219,519.40997314453125,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
NM,2025-09-01,173.41999816894531,598879,2832,54.069999694824219,1229.4599609375,104.36000061035156,267.10000610351562,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
MT,2025-09-01,246.14999389648438,506691,2079,78.680000305175781,1283.68994140625,152.80000305175781,401.60000610351562,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
AL,2025-09-01,189.11000061035156,496535,2400,53.900001525878906,1144.81005859375,126.44999694824219,286.239990234375,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
AR,2025-09-01,174.83999633789062,488472,2283,61.9900016784668,1055.8800048828125,126.04000091552734,289.42001342773438,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
WY,2025-09-01,209.58999633789062,408696,1805,71.419998168945312,1424.3699951171875,145.41999816894531,345.20001220703125,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
SC,2025-09-01,190.49000549316406,401522,2331,60.5099983215332,1295.8299560546875,115.29000091552734,352.32000732421875,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
NE,2025-09-01,202.44000244140625,381362,1846,58.069999694824219,1153.739990234375,134.53999328613281,385.01998901367188,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
SD,2025-09-01,192.03999328613281,380534,1950,66.040000915527344,1105.72998046875,135.60000610351562,304.08999633789062,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
WV,2025-09-01,186.00999450683594,373276,1511,70.529998779296875,1100.31005859375,132.55000305175781,302.27999877929688,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
MD,2025-09-01,210.83999633789062,372884,2026,55.119998931884766,1422.5699462890625,121.48000335693359,365.6199951171875,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
UT,2025-09-01,221.11000061035156,365017,2080,58.25,1437.06005859375,140.36000061035156,409.42999267578125,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
AK,2025-09-01,211.55999755859375,352647,1629,53.189998626708984,1486.239990234375,112.98000335693359,344.739990234375,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
HI,2025-09-01,257.82998657226562,340989,1559,60.729999542236328,3351.780029296875,135.80000305175781,592.54998779296875,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
NJ,2025-09-01,191.71000671386719,322030,1955,63.479999542236328,1314.3299560546875,123.58999633789062,325.3699951171875,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
MA,2025-09-01,251.1300048828125,294477,1661,55.619998931884766,2010.3299560546875,135.88999938964844,454.17999267578125,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
ID,2025-09-01,205.60000610351562,276057,1307,54.200000762939453,1328.68994140625,145.86000061035156,326.6400146484375,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
DC,2025-09-01,424.54998779296875,219094,996,64.389999389648438,2790.409912109375,178.64999389648438,1145.52001953125,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
ND,2025-09-01,220.69000244140625,191306,1057,82.7300033569336,1245.030029296875,133.77000427246094,376.95001220703125,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
CT,2025-09-01,225.58000183105469,140386,1318,63.779998779296875,1295.4000244140625,115.63999938964844,388.92999267578125,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
DE,2025-09-01,224.52999877929688,80798,736,53.700000762939453,1113.6500244140625,127.72000122070312,333.16000366210938,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
ME,2025-09-01,257.5,72323,730,55.450000762939453,2144.52001953125,158.78999328613281,485.02999877929688,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
NH,2025-09-01,227.69000244140625,60380,470,55.090000152587891,1390.68994140625,148.13999938964844,411.66000366210938,EXCLUDE,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
RI,2025-09-01,296.32000732421875,36665,252,70.2699966430664,3096.60009765625,190.41000366210938,567.4000244140625,EXCLUDE,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
VT,2025-09-01,265.35000610351562,29747,243,81.029998779296875,1744.550048828125,181.52999877929688,489.67999267578125,EXCLUDE,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
CA,2025-10-01,235.60000610351562,2650323,12990,63.119998931884766,2072.320068359375,127.75,465.08999633789062,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
TX,2025-10-01,199.75,2590693,12661,57.209999084472656,1520.9200439453125,121.40000152587891,371.80999755859375,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
FL,2025-10-01,199.19999694824219,2548138,11546,58.540000915527344,3316.820068359375,113.61000061035156,413.6400146484375,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
NV,2025-10-01,204.3800048828125,2181334,9384,59.950000762939453,1718.5699462890625,111.90000152587891,407.94000244140625,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
TN,2025-10-01,204.05000305175781,1268166,6320,56.860000610351562,1619.550048828125,117.72000122070312,388.8800048828125,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
IL,2025-10-01,220.58999633789062,1214433,5346,60.409999847412109,1749.3699951171875,136.3699951171875,412.26998901367188,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
VA,2025-10-01,198.58000183105469,1120238,4760,59.139999389648438,1324.9200439453125,122.94000244140625,352.45999145507812,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
LA,2025-10-01,186.03999328613281,1070534,4335,56.25,1263.27001953125,108.40000152587891,337.89999389648438,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
WI,2025-10-01,198.33000183105469,1033901,4856,61.099998474121094,1289.800048828125,129.75999450683594,321.80999755859375,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
MO,2025-10-01,198.91999816894531,1016437,4996,61.939998626708984,1120.6199951171875,128.99000549316406,362.82998657226562,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
PA,2025-10-01,215.41999816894531,1006063,4789,59.340000152587891,1304.6600341796875,141.32000732421875,367.76998901367188,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
CO,2025-10-01,192.25,988083,5349,54.799999237060547,1612.989990234375,114.91000366210938,361.70999145507812,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
GA,2025-10-01,198.42999267578125,979433,5200,61.340000152587891,1295.6099853515625,123.66999816894531,352.0,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
OH,2025-10-01,210.46000671386719,933747,4540,62.459999084472656,1136.530029296875,140.74000549316406,360.010009765625,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
OK,2025-10-01,168.07000732421875,885579,4020,53.139999389648438,882.1199951171875,112.87000274658203,271.01998901367188,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
IN,2025-10-01,231.03999328613281,823013,3519,60.819999694824219,1358.0699462890625,147.77000427246094,434.51998901367188,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
KY,2025-10-01,195.91000366210938,818120,3485,66.379997253417969,1398.0799560546875,133.6199951171875,340.6400146484375,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
KS,2025-10-01,191.88999938964844,791832,3379,66.110000610351562,889.57000732421875,134.08999633789062,314.02999877929688,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
NC,2025-10-01,209.85000610351562,786496,4489,56.349998474121094,1335.8499755859375,131.64999389648438,378.02999877929688,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
WA,2025-10-01,225.49000549316406,779303,3435,56.110000610351562,1512.43994140625,134.35000610351562,407.89999389648438,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
MS,2025-10-01,166.30000305175781,778295,3153,54.599998474121094,982.0,101.47000122070312,271.41000366210938,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
AZ,2025-10-01,206.55999755859375,748631,3789,55.900001525878906,1757.949951171875,113.44000244140625,438.29998779296875,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
MN,2025-10-01,226.64999389648438,667407,3282,57.880001068115234,1180.530029296875,137.94000244140625,398.3800048828125,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
OR,2025-10-01,247.08000183105469,662258,2950,64.379997253417969,1640.4100341796875,151.64999389648438,450.1400146484375,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
IA,2025-10-01,190.74000549316406,650590,2914,58.330001831054688,838.3900146484375,126.25,318.17999267578125,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
MI,2025-10-01,200.88999938964844,611488,3409,58.470001220703125,1234.449951171875,129.63999938964844,339.64999389648438,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
NY,2025-10-01,266.94000244140625,582545,3754,58.360000610351562,2888.300048828125,148.89999389648438,551.46002197265625,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
NM,2025-10-01,168.66999816894531,565304,2756,55.819999694824219,965.1199951171875,107.87000274658203,251.64999389648438,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
AL,2025-10-01,195.8699951171875,551963,2742,54.409999847412109,1316.1400146484375,133.3699951171875,309.510009765625,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
AK,2025-10-01,201.22000122070312,543375,2191,52.599998474121094,1467.02001953125,116.15000152587891,348.3800048828125,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
AR,2025-10-01,176.55999755859375,498090,2597,58.9900016784668,881.78997802734375,118.40000152587891,265.6300048828125,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
MT,2025-10-01,212.6199951171875,464771,1835,82.5999984741211,1039.6199951171875,144.55000305175781,350.80999755859375,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
MD,2025-10-01,223.05999755859375,415854,2015,59.430000305175781,1451.8399658203125,129.57000732421875,399.75,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
SC,2025-10-01,199.64999389648438,394166,2399,56.729999542236328,1623.5799560546875,120.70999908447266,345.6199951171875,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
SD,2025-10-01,191.00999450683594,383531,1881,66.919998168945312,1100.0899658203125,132.83999633789062,314.489990234375,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
WV,2025-10-01,187.3699951171875,373285,1633,65.660003662109375,1176.3299560546875,125.19999694824219,306.89999389648438,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
WY,2025-10-01,180.74000549316406,366901,1432,71.370002746582031,1234.6700439453125,130.75,290.5,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
UT,2025-10-01,201.60000610351562,356267,2175,57.900001525878906,1321.8900146484375,130.74000549316406,362.92001342773438,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
NE,2025-10-01,185.69000244140625,355498,1766,58.180000305175781,1050.68994140625,127.18000030517578,305.14999389648438,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
HI,2025-10-01,258.510009765625,321554,1545,59.290000915527344,3177.25,136.22999572753906,547.65997314453125,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
MA,2025-10-01,277.51998901367188,300369,1680,59.549999237060547,2026.949951171875,140.78999328613281,479.92001342773438,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
ID,2025-10-01,191.75999450683594,275723,1213,61.560001373291016,1161.6400146484375,132.94000244140625,311.70001220703125,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
NJ,2025-10-01,185.13999938964844,266385,1608,57.540000915527344,1189.56005859375,119.47000122070312,320.07000732421875,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
ND,2025-10-01,194.30999755859375,184912,913,77.129997253417969,960.8599853515625,132.50999450683594,328.60000610351562,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
DC,2025-10-01,397.80999755859375,180606,896,62.299999237060547,2817.739990234375,177.02000427246094,937.15997314453125,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
CT,2025-10-01,211.27999877929688,145388,1328,69.160003662109375,1177.8800048828125,110.55999755859375,370.760009765625,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
DE,2025-10-01,224.44999694824219,72877,643,59.549999237060547,961.53997802734375,114.98999786376953,380.14999389648438,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
ME,2025-10-01,230.10000610351562,68830,630,52.459999084472656,1635.0999755859375,137.24000549316406,398.85000610351562,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
NH,2025-10-01,243.82000732421875,68458,487,74.639999389648438,1643.56005859375,167.57000732421875,397.760009765625,EXCLUDE,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
VT,2025-10-01,303.80999755859375,31335,274,62.7599983215332,1575.43994140625,211.82000732421875,514.41998291015625,EXCLUDE,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
RI,2025-10-01,286.1099853515625,22496,166,52.450000762939453,2197.7900390625,179.72999572753906,643.530029296875,EXCLUDE,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC
XX,2025-10-01,83.5,1,1,83.5,83.5,83.5,83.5,EXCLUDE,2025-01-01,2025-10-31,2025-11-18 17:26:31.003650 UTC